,content,publish_time,s_publish_time,sentiment,1. open,2. high,3. low,4. close,5. volume,same_day_change,same_day_percentage_change,1_day_change,1_day_percentage_change,same_day_accuracy,1_day_accuracy
99,,,2017-12-04 00:00:00+00:00,,306.5,308.265,300.61,305.2,5811205.0,-1.3000000000000114,-0.0042414355628059095,-1.329999999999984,-0.004338890157570163,,
99,,,2017-12-05 00:00:00+00:00,,302.0,308.0,301.0,303.7,4628462.0,1.6999999999999886,0.005629139072847645,-1.5,-0.004914809960681499,,
99,,,2017-12-06 00:00:00+00:00,,300.1,313.39,300.0,313.26,7160938.0,13.159999999999968,0.04385204931689426,9.560000000000002,0.031478432663812894,,
99,,,2017-12-07 00:00:00+00:00,,312.0,318.6341,311.05,311.24,4705140.0,-0.7599999999999909,-0.002435897435897407,-2.019999999999982,-0.00644831769137455,,
99,,,2017-12-08 00:00:00+00:00,,314.6,316.98,311.26,315.13,3442898.0,0.5299999999999727,0.0016846789574061433,3.8899999999999864,0.012498393522683449,,
99,,,2017-12-11 00:00:00+00:00,,314.63,329.01,313.75,328.91,7937981.0,14.28000000000003,0.045386644630200645,13.78000000000003,0.043727985275918035,,
99,,,2017-12-12 00:00:00+00:00,,330.45,341.44,330.03,341.03,8648534.0,10.579999999999984,0.03201694658798603,12.119999999999948,0.03684898604481446,,
99,,,2017-12-13 00:00:00+00:00,,340.93,344.22,336.5,339.03,6189204.0,-1.900000000000034,-0.005572991523186678,-2.0,-0.005864586693252849,,
99,,,2017-12-14 00:00:00+00:00,,341.01,347.44,336.9,337.89,5744750.0,-3.1200000000000045,-0.009149291809624364,-1.1399999999999864,-0.003362534289000907,,
99,,,2017-12-15 00:00:00+00:00,,342.04,343.9,335.76,343.45,6832071.0,1.4099999999999682,0.004122324874283616,5.560000000000002,0.016455059338838174,,
99,,,2017-12-18 00:00:00+00:00,,344.9,346.73,337.58,338.87,5441450.0,-6.029999999999973,-0.017483328501014708,-4.579999999999984,-0.013335274421313104,,
99,,,2017-12-19 00:00:00+00:00,,340.26,341.4925,330.3,331.1,6792009.0,-9.159999999999968,-0.026920590136954,-7.769999999999982,-0.0229291468704812,,
99,,,2017-12-20 00:00:00+00:00,,332.69,333.1,325.04,328.98,5937684.0,-3.7099999999999795,-0.01115152243830587,-2.1200000000000045,-0.00640289942615524,,
99,,,2017-12-21 00:00:00+00:00,,329.59,333.74,327.21,331.66,4344701.0,2.07000000000005,0.006280530355896872,2.680000000000007,0.008146391877925652,,
99,,,2017-12-22 00:00:00+00:00,,329.51,330.9214,324.82,325.2,4186131.0,-4.310000000000002,-0.01308002792024522,-6.460000000000036,-0.01947777844780807,,
99,,,2017-12-26 00:00:00+00:00,,323.83,323.94,316.58,317.29,4321909.0,-6.539999999999964,-0.020195781737331206,-7.909999999999968,-0.024323493234932214,,
99,,,2017-12-27 00:00:00+00:00,,316.0,317.68,310.75,311.64,4645441.0,-4.360000000000014,-0.013797468354430423,-5.650000000000034,-0.017807053484194424,,
99,,,2017-12-28 00:00:00+00:00,,311.75,315.82,309.54,315.36,4294689.0,3.6100000000000136,0.011579791499599082,3.7200000000000273,0.011936850211782923,,
99,,,2017-12-29 00:00:00+00:00,,316.18,316.41,310.0,311.35,3727621.0,-4.829999999999984,-0.01527610854576502,-4.009999999999991,-0.012715626585489526,,
99,,,2018-01-02 00:00:00+00:00,,312.0,322.1099,311.0,320.53,4326988.0,8.529999999999973,0.027339743589743504,9.17999999999995,0.02948450297093297,,
99,,,2018-01-03 00:00:00+00:00,,321.0,325.25,315.55,317.25,4185665.0,-3.75,-0.011682242990654205,-3.2799999999999727,-0.010233051508439117,,
99,,,2018-01-04 00:00:00+00:00,,312.87,318.55,305.68,314.62,9915932.0,1.75,0.005593377441109726,-2.6299999999999955,-0.008289992119779321,,
99,,,2018-01-05 00:00:00+00:00,,316.62,317.24,312.0,316.58,4578729.0,-0.040000000000020464,-0.00012633440717585895,1.9599999999999795,0.006229737461064033,,
99,,,2018-01-08 00:00:00+00:00,,316.0,337.0199,315.5,336.41,9777059.0,20.410000000000025,0.06458860759493679,19.83000000000004,0.06263819571672258,,
99,,,2018-01-09 00:00:00+00:00,,335.16,338.8,327.405,333.69,7109115.0,-1.4700000000000273,-0.004385964912280783,-2.7200000000000273,-0.008085372016289782,,
99,,,2018-01-10 00:00:00+00:00,,332.2,337.0,330.0,334.8,4236168.0,2.6000000000000227,0.007826610475617167,1.1100000000000136,0.0033264407084419023,,
99,,,2018-01-11 00:00:00+00:00,,335.24,344.8099,333.26,337.95,6619082.0,2.7099999999999795,0.008083760887722167,3.1499999999999773,0.009408602150537515,,
99,,,2018-01-12 00:00:00+00:00,,338.63,340.41,333.67,336.22,4805025.0,-2.409999999999968,-0.00711691226412299,-1.7299999999999613,-0.005119100458647607,,
99,,,2018-01-16 00:00:00+00:00,,337.54,345.0,334.8,340.06,6392397.0,2.519999999999982,0.007465781833264152,3.839999999999975,0.011421093331746901,,
99,,,2018-01-17 00:00:00+00:00,,340.47,349.0,339.75,347.16,7062337.0,6.689999999999998,0.019649308309102116,7.100000000000023,0.02087866847026998,,
99,,,2018-01-18 00:00:00+00:00,,345.67,352.3,343.74,344.57,5619990.0,-1.1000000000000227,-0.0031822258223161474,-2.590000000000032,-0.007460536928217576,,
99,,,2018-01-19 00:00:00+00:00,,345.0,350.5899,342.6,350.02,4812052.0,5.019999999999982,0.014550724637681107,5.449999999999989,0.015816815160925257,,
99,,,2018-01-22 00:00:00+00:00,,349.4,357.83,349.2,351.56,6157941.0,2.160000000000025,0.006182026330852962,1.5400000000000205,0.004399748585795171,,
99,,,2018-01-23 00:00:00+00:00,,360.0,360.5,351.0,352.79,5428872.0,-7.2099999999999795,-0.02002777777777772,1.2300000000000182,0.0034986915462511536,,
99,,,2018-01-24 00:00:00+00:00,,354.58,354.75,343.52,345.89,5251654.0,-8.689999999999998,-0.024507868464098366,-6.900000000000034,-0.01955837750503142,,
99,,,2018-01-25 00:00:00+00:00,,348.27,349.2,336.4,337.64,6640964.0,-10.629999999999995,-0.030522295919832302,-8.25,-0.023851513486946696,,
99,,,2018-01-26 00:00:00+00:00,,341.5,344.0,335.71,342.85,4515013.0,1.3500000000000227,0.003953147877013244,5.210000000000036,0.015430636180547408,,
99,,,2018-01-29 00:00:00+00:00,,339.85,350.85,338.28,349.53,4722025.0,9.67999999999995,0.02848315433279373,6.67999999999995,0.019483739244567477,,
99,,,2018-01-30 00:00:00+00:00,,345.14,348.27,342.17,345.82,4696465.0,0.6800000000000068,0.0019702149852234073,-3.7099999999999795,-0.010614253426029174,,
99,,,2018-01-31 00:00:00+00:00,,347.51,356.19,345.19,354.31,6076998.0,6.800000000000011,0.019567782222094363,8.490000000000009,0.0245503441096524,,
99,,,2018-02-01 00:00:00+00:00,,351.0,359.66,348.63,349.25,4163194.0,-1.75,-0.004985754985754986,-5.060000000000002,-0.014281279105867739,,
99,,,2018-02-02 00:00:00+00:00,,348.44,351.95,340.51,343.75,3674909.0,-4.689999999999998,-0.013459993112157037,-5.5,-0.015748031496062964,,
99,,,2018-02-05 00:00:00+00:00,,337.97,344.47,333.0,333.13,4053777.0,-4.840000000000032,-0.014320797703938312,-10.620000000000005,-0.030894545454545508,,
99,,,2018-02-06 00:00:00+00:00,,325.21,336.22,323.5,333.97,4937928.0,8.760000000000048,0.02693644106884797,0.8400000000000318,0.0025215381382643898,,
99,,,2018-02-07 00:00:00+00:00,,338.99,346.0,335.66,345.0,5846823.0,6.009999999999991,0.01772913655270064,11.029999999999973,0.03302691858550166,,
99,,,2018-02-08 00:00:00+00:00,,343.31,348.62,314.6,315.23,9996464.0,-28.079999999999984,-0.0817919664443214,-29.769999999999982,-0.08628985507246367,,
99,,,2018-02-09 00:00:00+00:00,,319.93,320.9845,294.76,310.42,12795099.0,-9.509999999999991,-0.029725252398962242,-4.810000000000002,-0.015258699996827718,,
99,,,2018-02-12 00:00:00+00:00,,316.13,318.08,306.25,315.73,6166161.0,-0.39999999999997726,-0.0012653022490746759,5.310000000000002,0.017105856581405954,,
99,,,2018-02-13 00:00:00+00:00,,315.02,324.19,312.5105,323.66,4506915.0,8.640000000000043,0.02742683004253712,7.930000000000007,0.025116396921420314,,
99,,,2018-02-14 00:00:00+00:00,,320.84,326.17,318.52,322.31,3930911.0,1.4700000000000273,0.004581722977184975,-1.3500000000000227,-0.004171043687820619,,
99,,,2018-02-15 00:00:00+00:00,,324.5,334.12,322.4,334.065,5892048.0,9.564999999999998,0.02947611710323574,11.754999999999995,0.03647109925227254,,
99,,,2018-02-16 00:00:00+00:00,,332.5,343.12,331.64,335.49,5585810.0,2.990000000000009,0.008992481203007547,1.4250000000000114,0.004265636926945371,,
99,,,2018-02-20 00:00:00+00:00,,334.47,340.84,331.5,334.77,3996951.0,0.2999999999999545,0.000896941429724503,-0.7200000000000273,-0.0021461146382903973,,
99,,,2018-02-21 00:00:00+00:00,,336.03,339.6929,333.17,333.3,3181755.0,-2.7299999999999613,-0.008124274618337535,-1.4699999999999704,-0.004391074469038303,,
99,,,2018-02-22 00:00:00+00:00,,335.53,347.44,334.7501,346.17,6940349.0,10.640000000000043,0.03171102434953669,12.870000000000005,0.03861386138613865,,
99,,,2018-02-23 00:00:00+00:00,,347.83,354.99,347.1,352.05,5790795.0,4.220000000000027,0.012132363510910581,5.8799999999999955,0.01698587399254703,,
99,,,2018-02-26 00:00:00+00:00,,353.5,359.0,352.355,357.42,4312871.0,3.920000000000016,0.011089108910891134,5.3700000000000045,0.015253515125692285,,
99,,,2018-02-27 00:00:00+00:00,,356.25,359.99,350.01,350.99,4761537.0,-5.259999999999991,-0.014764912280701729,-6.430000000000007,-0.017990039729170237,,
99,,,2018-02-28 00:00:00+00:00,,352.57,355.24,342.22,343.06,6042895.0,-9.509999999999991,-0.026973366990952125,-7.930000000000007,-0.022593236274537798,,
99,,,2018-03-01 00:00:00+00:00,,345.01,348.67,330.07,330.93,6885601.0,-14.079999999999984,-0.04081041129242626,-12.129999999999995,-0.03535824637089724,,
99,,,2018-03-02 00:00:00+00:00,,326.98,335.22,322.97,335.12,5092829.0,8.139999999999986,0.02489448895956935,4.189999999999998,0.01266128788565557,,
99,,,2018-03-05 00:00:00+00:00,,332.39,337.75,329.2929,333.35,3823769.0,0.9600000000000364,0.0028881735310931026,-1.7699999999999818,-0.005281690140845008,,
99,,,2018-03-06 00:00:00+00:00,,333.75,336.37,327.03,328.2,4285744.0,-5.550000000000011,-0.0166292134831461,-5.150000000000034,-0.015449227538623211,,
99,,,2018-03-07 00:00:00+00:00,,325.44,332.5,321.74,332.3,5007297.0,6.860000000000014,0.021079154375614594,4.100000000000023,0.012492382693479742,,
99,,,2018-03-08 00:00:00+00:00,,332.86,333.3,326.274,329.1,3476944.0,-3.759999999999991,-0.01129604037733579,-3.1999999999999886,-0.009629852542882955,,
99,,,2018-03-09 00:00:00+00:00,,324.1,328.49,322.37,327.17,5479716.0,3.069999999999993,0.009472385066337529,-1.9300000000000068,-0.0058644788817988625,,
99,,,2018-03-12 00:00:00+00:00,,328.61,347.21,326.5,345.51,8212156.0,16.899999999999977,0.051428745321201355,18.339999999999975,0.056056484396491024,,
99,,,2018-03-13 00:00:00+00:00,,344.92,345.12,336.2635,341.84,5932110.0,-3.080000000000041,-0.008929606865360202,-3.670000000000016,-0.010621979103354495,,
99,,,2018-03-14 00:00:00+00:00,,336.76,339.81,323.93,326.63,7932511.0,-10.129999999999995,-0.030080769687611343,-15.20999999999998,-0.04449450035104141,,
99,,,2018-03-15 00:00:00+00:00,,329.38,332.85,321.1,325.6,6366922.0,-3.7799999999999727,-0.011476106624567287,-1.0299999999999727,-0.003153415179254715,,
99,,,2018-03-16 00:00:00+00:00,,325.96,327.4,319.07,321.35,6058612.0,-4.609999999999957,-0.014142839612222227,-4.25,-0.013052825552825498,,
99,,,2018-03-19 00:00:00+00:00,,316.5,320.75,309.67,313.56,7440766.0,-2.9399999999999977,-0.009289099526066344,-7.7900000000000205,-0.024241481250972474,,
99,,,2018-03-20 00:00:00+00:00,,314.87,316.25,308.76,310.55,4726182.0,-4.319999999999993,-0.013719947915012524,-3.009999999999991,-0.00959943870391633,,
99,,,2018-03-21 00:00:00+00:00,,310.25,322.44,310.19,316.53,5927881.0,6.279999999999973,0.020241740531829082,5.979999999999961,0.019256158428594405,,
99,,,2018-03-22 00:00:00+00:00,,313.89,318.82,308.18,309.1,4914307.0,-4.789999999999964,-0.01526012297301591,-7.42999999999995,-0.023473288471866693,,
99,,,2018-03-23 00:00:00+00:00,,311.25,311.61,300.45,301.54,6600538.0,-9.70999999999998,-0.03119678714859431,-7.560000000000002,-0.02445810417340666,,
99,,,2018-03-26 00:00:00+00:00,,307.34,307.59,291.36,304.18,8324639.0,-3.159999999999968,-0.01028177262966086,2.6399999999999864,0.008755057372156205,,
99,,,2018-03-27 00:00:00+00:00,,304.0,304.27,277.18,279.18,13696168.0,-24.819999999999993,-0.08164473684210524,-25.0,-0.08218817805246892,,
99,,,2018-03-28 00:00:00+00:00,,264.58,268.68,252.1,257.78,21001437.0,-6.800000000000011,-0.025701111195101715,-21.400000000000034,-0.07665305537645972,,
99,,,2018-03-29 00:00:00+00:00,,256.49,270.9599,248.21,266.13,15170749.0,9.639999999999986,0.037584311279192116,8.350000000000023,0.03239196213825757,,
99,,,2018-04-02 00:00:00+00:00,,256.26,260.3318,244.5901,252.48,16113968.0,-3.780000000000001,-0.01475064387731211,-13.650000000000006,-0.05129072257919065,,
99,,,2018-04-03 00:00:00+00:00,,269.82,273.35,254.49,267.53,18844384.0,-2.2900000000000205,-0.008487139574531245,15.049999999999983,0.05960868187579216,,
99,,,2018-04-04 00:00:00+00:00,,252.78,288.37,252.0,286.94,19896746.0,34.16,0.13513727351847454,19.410000000000025,0.07255261092213972,,
99,,,2018-04-05 00:00:00+00:00,,289.34,306.26,288.2,305.72,19121101.0,16.380000000000052,0.05661159881108749,18.78000000000003,0.06544922283404198,,
99,,,2018-04-06 00:00:00+00:00,,301.0,309.28,295.5,299.3,13520286.0,-1.6999999999999886,-0.005647840531561424,-6.420000000000016,-0.020999607483972338,,
99,,,2018-04-09 00:00:00+00:00,,300.37,309.5,289.21,289.66,10249805.0,-10.70999999999998,-0.035656024236774574,-9.639999999999986,-0.032208486468426334,,
99,,,2018-04-10 00:00:00+00:00,,298.97,307.1,293.68,304.7,11024259.0,5.729999999999961,0.019165802588888385,15.039999999999964,0.05192294414140708,,
99,,,2018-04-11 00:00:00+00:00,,300.7403,308.98,299.66,300.93,7482945.0,0.1897000000000162,0.0006307767864832754,-3.769999999999982,-0.012372825730226356,,
99,,,2018-04-12 00:00:00+00:00,,302.32,303.95,293.68,294.08,7608769.0,-8.240000000000009,-0.027255887801005588,-6.850000000000023,-0.022762768750207774,,
99,,,2018-04-13 00:00:00+00:00,,303.6,303.9499,295.98,300.34,7327223.0,-3.2600000000000477,-0.010737812911726112,6.259999999999991,0.02128672470076176,,
99,,,2018-04-16 00:00:00+00:00,,299.0,299.66,289.01,291.21,6338488.0,-7.7900000000000205,-0.02605351170568569,-9.129999999999995,-0.03039888126789636,,
99,,,2018-04-17 00:00:00+00:00,,288.87,292.17,282.51,287.69,7000023.0,-1.1800000000000068,-0.004084882473084802,-3.519999999999982,-0.012087496995295433,,
99,,,2018-04-18 00:00:00+00:00,,291.08,300.24,288.16,293.35,6557700.0,2.2700000000000387,0.007798543355778613,5.660000000000025,0.019673954603913968,,
99,,,2018-04-19 00:00:00+00:00,,291.08,301.01,288.55,300.08,6090599.0,9.0,0.030919334890751684,6.729999999999961,0.022941878302369156,,
99,,,2018-04-20 00:00:00+00:00,,295.17,299.98,289.75,290.24,5627928.0,-4.930000000000007,-0.01670223938747165,-9.839999999999975,-0.03279125566515584,,
99,,,2018-04-23 00:00:00+00:00,,291.29,291.62,282.33,283.37,4893378.0,-7.920000000000016,-0.027189398880840453,-6.8700000000000045,-0.02367006615214995,,
99,,,2018-04-24 00:00:00+00:00,,285.0,287.09,278.46,283.46,5685308.0,-1.5400000000000205,-0.005403508771929896,0.08999999999997499,0.00031760595687613247,,
99,,,2018-04-25 00:00:00+00:00,,283.5,285.16,277.25,280.69,4013574.0,-2.8100000000000023,-0.009911816578483253,-2.769999999999982,-0.009772101883863571,,
99,,,2018-04-26 00:00:00+00:00,,278.75,285.79,276.5,285.48,4356013.0,6.730000000000018,0.0241434977578476,4.7900000000000205,0.017065089600627026,,
99,,,2018-04-27 00:00:00+00:00,,285.37,294.47,283.83,294.075,4364626.0,8.704999999999984,0.03050425763044463,8.59499999999997,0.030107187894073073,,
99,,,2018-04-30 00:00:00+00:00,,293.61,298.73,292.5,293.9,4228172.0,0.2899999999999636,0.0009877047784474767,-0.17500000000001137,-0.0005950862875117036,,
99,,,2018-05-01 00:00:00+00:00,,293.51,300.82,293.22,299.92,4625603.0,6.410000000000025,0.021839119621137354,6.020000000000039,0.020483157536577146,,
99,,,2018-05-02 00:00:00+00:00,,298.57,306.85,297.7844,301.15,8970370.0,2.579999999999984,0.008641189670763922,1.2299999999999613,0.004101093624966579,,
99,,,2018-05-03 00:00:00+00:00,,278.79,288.04,275.23,284.45,17352130.0,5.659999999999968,0.02030201944115631,-16.69999999999999,-0.05545409264486134,,
99,,,2018-05-04 00:00:00+00:00,,283.0,296.86,279.52,294.09,8569354.0,11.089999999999975,0.03918727915194337,9.639999999999986,0.03388996308665848,,
99,,,2018-05-07 00:00:00+00:00,,297.5,305.9588,295.17,302.77,8678224.0,5.269999999999982,0.017714285714285655,8.680000000000007,0.029514774388792464,,
99,,,2018-05-08 00:00:00+00:00,,300.7953,307.75,299.0,301.97,5930000.0,1.1747000000000298,0.003905313680100819,-0.7999999999999545,-0.0026422697096805114,,
99,,,2018-05-09 00:00:00+00:00,,300.41,307.01,300.05,306.85,5727365.0,6.439999999999998,0.02143736892913018,4.8799999999999955,0.016160545749577704,,
99,,,2018-05-10 00:00:00+00:00,,307.4997,312.99,304.1119,305.02,5651561.0,-2.4797000000000367,-0.008064072908038728,-1.830000000000041,-0.005963825973602899,,
99,,,2018-05-11 00:00:00+00:00,,307.7,308.88,299.08,301.06,4679649.0,-6.639999999999986,-0.02157946051348712,-3.9599999999999795,-0.012982755229165255,,
99,,,2018-05-14 00:00:00+00:00,,303.32,304.94,291.62,291.97,7286804.0,-11.349999999999966,-0.03741922721877874,-9.089999999999975,-0.03019331694678795,,
99,,,2018-05-15 00:00:00+00:00,,285.01,286.96,280.5,284.18,9519173.0,-0.8299999999999841,-0.0029121785200518723,-7.7900000000000205,-0.026680823372264295,,
99,,,2018-05-16 00:00:00+00:00,,283.83,288.81,281.56,286.48,5674019.0,2.650000000000034,0.009336574710213982,2.3000000000000114,0.008093461890351206,,
99,,,2018-05-17 00:00:00+00:00,,285.9,289.1873,283.97,284.54,4420612.0,-1.3599999999999568,-0.0047569080097934835,-1.9399999999999977,-0.006771851438145737,,
99,,,2018-05-18 00:00:00+00:00,,284.65,284.65,274.0,276.82,7251887.0,-7.829999999999984,-0.027507465308273263,-7.720000000000027,-0.02713151050818874,,
99,,,2018-05-21 00:00:00+00:00,,281.33,291.49,281.3,284.49,9182571.0,3.160000000000025,0.01123236057299266,7.670000000000016,0.027707535582689236,,
99,,,2018-05-22 00:00:00+00:00,,287.762,288.0,273.422,275.01,8945756.0,-12.75200000000001,-0.04431439870448499,-9.480000000000018,-0.0333227881472109,,
99,,,2018-05-23 00:00:00+00:00,,277.76,279.9099,274.0,279.07,5985053.0,1.3100000000000023,0.0047163018433179806,4.060000000000002,0.014763099523653622,,
99,,,2018-05-24 00:00:00+00:00,,278.4,281.11,274.89,277.85,4176708.0,-0.5499999999999545,-0.001975574712643515,-1.2199999999999704,-0.004371663023614025,,
99,,,2018-05-25 00:00:00+00:00,,277.6252,279.64,275.61,278.85,3875082.0,1.224800000000016,0.004411703260366912,1.0,0.0035990642432968123,,
99,,,2018-05-29 00:00:00+00:00,,278.51,286.5,276.15,283.76,5666640.0,5.25,0.018850310581307674,4.909999999999968,0.017608032992648237,,
99,,,2018-05-30 00:00:00+00:00,,283.29,295.005,281.6,291.72,7489686.0,8.430000000000007,0.029757492322355205,7.960000000000036,0.028051874823794787,,
99,,,2018-05-31 00:00:00+00:00,,287.21,290.37,282.93,284.73,5919721.0,-2.4799999999999613,-0.008634796838550056,-6.990000000000009,-0.023961332784862233,,
99,,,2018-06-01 00:00:00+00:00,,285.86,291.95,283.839,291.82,5424386.0,5.9599999999999795,0.020849366822920237,7.089999999999975,0.024900783198117393,,
99,,,2018-06-04 00:00:00+00:00,,294.34,299.0,293.548,296.74,4797810.0,2.400000000000034,0.008153835700210757,4.920000000000016,0.016859708039202337,,
99,,,2018-06-05 00:00:00+00:00,,297.7,297.8,286.74,291.13,5995157.0,-6.569999999999993,-0.022069197178367462,-5.610000000000014,-0.018905439104940358,,
99,,,2018-06-06 00:00:00+00:00,,300.5,322.17,297.48,319.5,18767269.0,19.0,0.0632279534109817,28.370000000000005,0.09744787551952738,,
99,,,2018-06-07 00:00:00+00:00,,316.15,330.0,313.58,316.09,14345271.0,-0.060000000000002274,-0.00018978333069746093,-3.410000000000025,-0.010672926447574449,,
99,,,2018-06-08 00:00:00+00:00,,319.0,324.48,317.15,317.66,8205202.0,-1.339999999999975,-0.00420062695924757,1.57000000000005,0.0049669397956280115,,
99,,,2018-06-11 00:00:00+00:00,,322.51,334.66,322.5,332.1,13183473.0,9.590000000000032,0.029735512077144994,14.439999999999998,0.045457407290814045,,
99,,,2018-06-12 00:00:00+00:00,,344.7,354.97,338.0,342.77,22347403.0,-1.9300000000000068,-0.00559907165651293,10.669999999999959,0.03212887684432397,,
